Mizkan mirin  : 1T 15g 45c 0p
Dynasty Chinese-style mustard  : 1t 5g 10c 0p
minced garlic  : 1T 20g 20c 0.2p
Swerve BSR  : 1T 16g 0c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
dried minced onion  : 1T 5g 17c 0.5p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Park Way plums  : 100g 46c 0.7p 
dino egg 3278  : 100g 45c 0.7p 
peach 4044  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Hershey's Special Dark  : 5bk 38g 180c 2p
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Chocolate Krave  : 1C 41g 170c 3p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Light+Fit vanilla Greek yogurt  : 170g 90c 14p 
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
flour  : 1T 10g 34c 1p
Swerve BSR  : 1T 16g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Light+Fit vanilla Greek yogurt  : 170g 90c 14p 
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
black pluot 4040  : 100g 43c 0.7p 
nectarine 4378  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Jasmine rice  : 4T 45g 160c 3p
water green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Safeway bakery iced fudge brownie  : 100g 393c 7.1p 
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
blanched deboned  : 100g 307c 26.1p 
water  : 1T 15g 0c 0p
BBQ sauce Kinder's sugar free BBQ sauce  : 2T 30g 10c 0p
chipotle  : 1t 3g 7c 0.2p
Sambal Oelek chili paste  : 1T 20g 20c 0p
Smuckers sugar free apricot preserves  : 1T 17g 10c 0p
Good Good strawberry jam  : 1T 20g 5c 0p
dino egg 3278  : 100g 45c 0.7p 
nectarine 4378  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Cocoa Puffs Loaded  : w  vanilla creme 1C 42g 180c
Cocoa Pebbles  : 1C 36g 140c 2.7p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
Signature Select dried wild blueberries  : 4T 40g 150c 0p
Walden Farms 0c blueberry syrup  : 2T 32g 0c 0p
dino egg 3609  : 100g 45c 0.8p 
peach 4044  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Cascade Ice strawberry lemonade Jasmine rice  : 4T 45g 160c 3p
Egg Beaters original liquid egg substitute  : 4T 5p 1e 3T 45g
flour  : 1T 10g 33c 1.2p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Pacific Pearl smoked oysters  : 1cn 85g 150c 18p
peas  : 8T 85g 70c 4p
G Hughes Sweet & Spicy BBQ sauce  : 2T 30g 10c 0p
Lucky Foods Seoul gochujang  : 1T 15g 35c 1p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
Signature Select Extreme Moose Tracks  : 1C 133g 360c 6p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
Signature Select semii-sweet chocolate chips  : 1T 15g 70c 0.4p
blueberries  : 100g 58c 0.7p 
apricots 4218  : 100g 48c 0.8p 
nectarine 4378  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Special K Chocolatey Delight  : 1C 42g 160c 3p
Honey Nut Cheerios  : 1C 37g 140c 3p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
Signature Select Extreme Moose Tracks  : 1C 133g 360c 6p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
M&M's minis  : 1C 31g 160c 3p
blueberries  : 100g 58c 0.7p 
apricots 4218  : 100g 48c 0.8p 
nectarine 4378  : 100 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
BBQ sauce Jasmine rice  : 4T 45g 160c 3p
water catfish  : 113g 120c 16p 
green onion  : 100g 32c 1.5p 
okra  : 100g 33c 1.9p 
peas  : 8T 85g 70c 4p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
HanAsia Korean BBQ sauce  : 1T 18g 30c 1p
OFood gochujang marinade  : 1T 19g 40c 0.4p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Sambal Oelek chili paste  : 1T 15g 6c 0p
Dynasty Chinese-style mustard  : 1t 5g 10c 0p
Swerve BSR  : 1T 16g 0c 0p
Good Good strawberry jam  : 1T 20g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
apricots 4218  : 100g 48c 0.8p 
dino egg 3278  : 100g 45c 0.7p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Lucky Charms Chocolatey Chocolate  : 1C 36g 140c 2p
Life  : 1C 42g 160c 4p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
Good Good strawberry jam  : 1T 20g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
red velvet plum 3229  : 100g 60c 0.7 nectarine 4378 100 39c
cherries 4045  : 100g 77c 1.1p 
Pad Thai sauce Jasmine rice  : 4T 45g 160c 3p
water catfish  : 113g 120c 16p 
green onion  : 100g 32c 1.5p 
okra  : 100g 33c 1.9p 
peas  : 8T 85g 70c 4p
Signature Select Extreme Moose Tracks  : 1C 133g 360c 6p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
Cap'n Crunch  : 1C 38g 150c 2p
Masagana tamarind soup base  : 1t 2.5g 5c 0p
Por Kwan concentrated cooking tamarind  : 1T 10g 10c 0p
PB Fit peanut butter powder  : 2T 16g 70c 9p
honey  : 1T 22g 65c 0.6p
Swerve BSR  : 1T 16g 0c 0p
Three Crabs fish sauce  : 1T 15g 15c 2p
OFood gochujang marinade  : 1T 19g 40c 0.4p
Uncle Chen chili garlic sauce minced garlic  : 1T 20g 20c 0.2p
onion powder  : 1T 6.9g 18c 0.3p
ginger powder  : 1t 1.8g 4c 0.1p
cumin  : 1T 5g 5c 0.1 tumeric 10g
shao Xing  : 2T 30g 32c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
blueberries  : 100g 58c 0.7p 
black dino egg 3609  : 100g 45c 0.8p 
peach 4044  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Chocolate Chex  : 1C 43g 180c 4.3p
Cocoa Puffs Loaded  : w  vanilla creme 1C 42g 180c
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
lemon juice  : 1T 15g 0c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
red velvet plum 3229  : 100g 60c 0.7 peach 4044 100g 39c
cherries 4045  : 100g 77c 1.1p 
chili sauce Jasmine rice  : 4T 45g 160c 3p
water catfish  : 113g 120c 16p 
green onion  : 100g 32c 1.5p 
okra  : 100g 33c 1.9p 
peas  : 8T 85g 70c 4p
Sichuan Fuxin preserved radish  : 30g 65c 1p 
Safeway bakery chocolate extreme jumbo cookie  : 1 57g 234c 4p
Hot Fudge Sundae Pop-Tart  : 2 96g 370c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Sambal Oelek chili paste  : 1T 15g 6c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Mizkan mirin  : 1T 15g 45c 0p
Dynasty Chinese-style mustard  : 1t 5g 10c 0p
minced garlic  : 1T 20g 20c 0.2p
Swerve BSR  : 1T 16g 0c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
dried minced onion  : 1T 5g 17c 0.5p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
red velvet plum 3229  : 100g 60c 0.7 grapefruit 4495 100g 43c
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Special K Chocolatey Delight  : 1C 42g 160c 3p
Chocolate Krave  : 1C 41g 170c 3p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Signature Select Extreme Moose Tracks  : 1C 133g 360c 6p
Fiber One soft-baked cinnamon coffee cake bar  : 1 25g 70c 2p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
vanilla extract  : 1t 4g 10c 0p
Frosted mini wheats  : 1C 60g 210c 5p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
red velvet plum 3229  : 100g 60c 0.7 nectarine 4378 100 39c
cherries 4045  : 100g 77c 1.1p 
Refreshe coconut pineapple Jasmine rice  : 4T 45g 160c 3p
country style boneless pork ribs  : 113g 175c 22.5p 
BBQ sauce inc ribs green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
The Buttery chocolate eclair  : 100g 280c 3.8p 
Kinder's sugar free Carolina style BBQ sauce  : 2T 28g 5c 0p
chipotle  : 1t 3g 7c 0.2p
Sambal Oelek chili paste  : 1T 20g 20c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
Signature Select semii-sweet chocolate chips  : 1T 15g 70c 0.4p
black plumcot 3611  : 100g 45c 0.7p 
red velvet plum 3229  : 100g 60c 0.7 peach 4044 100g 39c
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Life  : 1C 42g 160c 4p
Honey Nut Cheerios  : 1C 37g 140c 3p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
clover honey  : 1T 22g 60c 0p
Chocolate Dream cookie  : 42g 190c 2p 
chocolate ginger cookie  : 30g 116c 1.3p 
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Refreshe orange mango black plumcot 3611  : 100g 45c 0.7p 
nectarine 4378  : 100 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
cheese sauce Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
rockfish  : 100g 109c 22.2p 
green onion  : 100g 32c 1.5p 
brussels sprouts  : 100g 59c 5.4p 
peas  : 8T 85g 70c 4p
Fud queso oaxaqueno  : 4T 28g 90c 6p
The Buttery black-bottom cupcake flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
El Mexicano nacho cheese sauce  : 4T 62g 80c 1p
O'Food gochujang  : 1t 5g 10c 0.1p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
popcorn cheese  : 2T 15g 70c 3p
cinnamon  : 1T 8g 19c 0.5p
Swerve BSR  : 1T 16g 0c 0p
Open Nature unsweet vanilla almond milk  : 1C 256g 30c 1p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
blueberries  : 100g 58c 0.7p 
black plumcot 3611  : 100g 45c 0.7p 
red velvet plum 3229  : 100g 60c 0.7 cherries 4045 100g 77c
Frosted mini wheats  : 1C 60g 210c 5p
Chocolate Cheerios  : 1C 36g 140c 3p
Chocolate Frosted Flakes  : 1C 39g 150c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
apple-cinnamon rugelach  : 100g 345c 3p 
galleta dulce de leche  : 110g 570c 6.5p 
cornmeal  : 4T 30g 110c 2p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Good Karma flaxmilk  : 1C 256g 25c 1p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
vanilla extract  : 1t 4g 10c 0p
lemon juice  : 1T 15g 0c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
blueberries  : 100g 58c 0.7p 
black plumcot 3611  : 100g 45c 0.7p 
nectarine 4378  : 100 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
BBQ sauce Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
rockfish  : 100g 109c 22.2p 
green onion  : 100g 32c 1.5p 
brussels sprouts  : 100g 59c 5.4p 
peas  : 8T 85g 70c 4p
Chocolate Dream cookie  : 42g 190c 2p 
chocolate ginger cookie  : 30g 116c 1.3p 
cornmeal  : 4T 30g 110c 2p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Good Karma flaxmilk  : 1C 256g 25c 1p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
xanthan gum  : 1T 9g 30c 0p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
vanilla extract  : 1t 4g 10c 0p
lemon juice  : 1T 15g 0c 0p
Kinder's sugar free Carolina style BBQ sauce  : 2T 28g 5c 0p
chipotle  : 1t 3g 7c 0.2p
Sambal Oelek chili paste  : 1T 20g 20c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
Good Good strawberry jam  : 1T 20g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
blueberries  : 100g 58c 0.7p 
black plumcot 3611  : 100g 45c 0.7p 
dino egg 3278  : 100g 45c 0.7p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Honey Nut Cheerios  : 1C 37g 140c 3p
Peeps  : 1C 29g 113c 1.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
The Buttery pecan butter crunch  : 50g 120c 2p 
Signature Select black cherry fudge chip frozen yogurt  : 1C 140g 195c 6p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Lucerne liquid egg product  : 4T 56g 30c 5p
Star extra virgin olive oil  : 1T 12g 120c 0p
vanilla extract  : 1t 4g 10c 0p
lemon juice  : 1T 15g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
M&M's minis  : 1C 31g 160c 3p
blueberries  : 100g 58c 0.7p 
black plum 4040  : 100g 45c 0.7p 
peach 4044  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Hershey's dark chocolate mini egg  : 7 39g 180c 2p
teriyaki sauce Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
basa swai  : 112g 60c 13p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
The Buttery apple-cinnamon rugelach  : 100g 345c 3p 
Signature Select black cherry fudge chip frozen yogurt  : 1C 140g 195c 6p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
honey  : 1T 22g 65c 0.6p
Mizkan mirin  : 1T 15g 45c 0p
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
minced garlic  : 1T 20g 20c 0.2p
Swerve BSR  : 1T 16g 0c 0p
chipotle  : 1t 3g 7c 0.2p
garlic salt  : 1t 3.6g 4c 0.1p
onion powder  : 1T 6.9g 18c 0.3p
ginger powder  : 1t 1.8g 4c 0.1p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Grain Berry Multi-Bran Flakes  : 1C 32g 112c 3.2p
Signature Select dried blueberries  : 4T 40g 150c 0p
blueberries  : 100g 58c 0.7p 
dino egg 3278  : 100g 45c 0.7p 
peach 4044  : 100g 39c 0.9p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Chocolate Chex  : 1C 43g 180c 4.3p
Chocolate Cheerios  : 1C 36g 140c 3p
Special K Chocolatey Delight  : 1C 42g 160c 3p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
The Buttery apricot danish  : 100g 310c 3.2p 
Signature Select black cherry fudge chip frozen yogurt  : 1C 140g 195c 6p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
